order_id,date,region,product,channel,quantity,unit_price,discount_pct,customer_id,revenue
ORD-007340,2023-01-03 23:00:00,North,Service-Pro,Direct,31.0,515.52,0.147,CUST-0285,
ORD-007341,2022-05-30 23:00:00,North,Bundle-2,Direct,11.0,137.44,0.083,CUST-0926,1386.36
ORD-007342,2022-12-19 04:00:00,North,Gadget-X,Online,38.0,229.33,0.088,CUST-0910,7947.66
ORD-007343,2022-09-12 12:00:00,South,Bundle-2,Partner,5.0,949.5,0.056,CUST-0818,4481.64
ORD-007344,2022-11-05 00:00:00,West,Service-Pro,Online,7.0,13.66,0.032,CUST-0124,92.56
ORD-007345,2022-05-04 10:00:00,Central,Widget-B,Retail,35.0,313.93,0.272,CUST-0153,7998.94
ORD-007346,2022-01-16 09:00:00,East,Widget-B,Direct,3.0,162.81,0.176,CUST-0034,402.47
ORD-007347,2022-05-25 02:00:00,North,Widget-B,Partner,48.0,574.7,0.059,CUST-0894,25958.05
ORD-007348,2023-01-21 04:00:00,South,Gadget-X,Retail,2.0,845.81,0.317,CUST-0953,1155.38
ORD-007349,2022-11-26 10:00:00,North,Service-Pro,Direct,26.0,396.97,0.008,CUST-0306,10238.65
ORD-007350,2022-11-23 17:00:00,East,Bundle-1,Direct,49.0,838.8,0.172,CUST-0526,34031.79
ORD-007351,2023-01-01 23:00:00,West,Bundle-2,Online,33.0,445.82,0.051,CUST-0570,13961.74
ORD-007352,2022-06-05 12:00:00,North,Service-Lite,Online,31.0,909.94,0.011,CUST-0391,27897.85
ORD-007353,2022-05-15 04:00:00,West,Gadget-Y,Partner,34.0,848.47,0.22,CUST-0974,22501.42
ORD-007354,2023-01-21 11:00:00,South,Service-Pro,Direct,35.0,187.02,0.062,CUST-0942,6139.87
ORD-007355,2022-08-27 03:00:00,West,Gadget-X,Online,8.0,886.2,0.027,CUST-0231,6898.18
ORD-007356,2022-05-05 03:00:00,Central,Widget-B,Partner,16.0,200.63,0.192,CUST-0550,2593.74
ORD-007357,2022-04-26 21:00:00,West,Service-Pro,Direct,10.0,495.48,0.337,CUST-0200,3285.03
ORD-007358,2023-01-01 12:00:00,West,Bundle-1,Direct,11.0,204.03,0.194,CUST-0088,
ORD-007359,2022-01-23 05:00:00,West,Widget-A,Partner,11.0,392.59,0.032,CUST-0852,
ORD-007360,2022-01-26 16:00:00,North,Widget-A,Direct,32.0,985.74,0.122,CUST-0866,27695.35
ORD-007361,2022-11-04 10:00:00,North,Widget-B,Direct,46.0,767.48,0.178,CUST-0014,29019.95
ORD-007362,2022-01-01 13:00:00,South,Widget-B,Direct,28.0,558.52,0.112,CUST-0544,13887.04
ORD-007363,2022-03-13 06:00:00,West,Widget-B,Partner,1.0,936.11,0.135,CUST-0175,809.74
ORD-007364,2023-02-17 18:00:00,West,Widget-B,Direct,34.0,366.1,0.2,CUST-0563,9957.92
ORD-007365,2022-06-27 09:00:00,West,Widget-A,Online,27.0,181.46,0.377,CUST-0328,3052.34
ORD-007366,2022-10-31 04:00:00,South,Gadget-X,Online,39.0,830.65,0.322,CUST-0534,21964.05
ORD-007367,2022-07-22 22:00:00,Central,Service-Lite,Partner,19.0,22.04,0.082,CUST-0738,384.42
ORD-007368,2022-02-07 17:00:00,East,Widget-B,Partner,22.0,806.54,0.314,CUST-0085,12172.3
ORD-007369,2022-03-18 20:00:00,South,Gadget-X,Direct,33.0,31.63,0.158,CUST-0480,878.87
ORD-007370,2022-11-14 02:00:00,West,Bundle-2,Partner,35.0,291.53,0.326,CUST-0342,6877.19
ORD-007371,2022-02-09 09:00:00,North,Widget-B,Online,11.0,361.93,0.247,CUST-0393,2997.87
ORD-007372,2022-09-05 18:00:00,East,Bundle-2,Direct,29.0,325.33,0.272,CUST-0930,6868.37
ORD-007373,2022-05-26 00:00:00,West,Service-Pro,Online,48.0,250.99,0.145,CUST-0918,10300.63
ORD-007374,2022-06-04 06:00:00,West,Service-Lite,Online,4.0,117.09,0.285,CUST-0652,334.88
ORD-007375,2023-02-01 18:00:00,South,Gadget-X,Partner,17.0,13.14,0.226,CUST-0756,172.9
ORD-007376,2022-09-10 11:00:00,North,Gadget-X,Direct,27.0,776.95,0.247,CUST-0386,15796.17
ORD-007377,2022-09-14 07:00:00,North,Gadget-Y,Partner,46.0,462.34,0.219,CUST-0633,16610.03
ORD-007378,2022-05-26 23:00:00,North,Widget-B,Online,48.0,170.31,0.022,CUST-0471,7995.03
ORD-007379,2022-06-08 22:00:00,Central,Gadget-X,Online,29.0,91.35,0.19,CUST-0340,2145.81
ORD-007380,2022-10-13 17:00:00,West,Bundle-2,Direct,27.0,285.64,0.021,CUST-0791,7550.32
ORD-007381,2022-01-17 05:00:00,East,Widget-A,Retail,21.0,360.82,0.067,CUST-0859,7069.55
ORD-007382,2022-04-09 21:00:00,East,Service-Pro,Partner,22.0,466.79,0.19,CUST-0352,8318.2
ORD-007383,2022-09-08 02:00:00,South,Service-Lite,Retail,36.0,110.03,0.162,CUST-0253,3319.39
ORD-007384,2022-09-17 19:00:00,North,Widget-B,Online,27.0,980.11,0.019,CUST-0402,25960.17
ORD-007385,2022-02-08 10:00:00,North,Widget-A,Partner,28.0,276.05,0.055,CUST-0945,7304.28
ORD-007386,2022-11-25 06:00:00,West,Service-Pro,Partner,42.0,446.87,0.186,CUST-0771,15277.59
ORD-007387,2022-08-15 01:00:00,North,Widget-B,Retail,7.0,711.92,0.387,CUST-0261,3054.85
ORD-007388,2022-04-10 01:00:00,North,Bundle-2,Partner,47.0,317.08,0.195,CUST-0620,11996.72
ORD-007389,2022-11-10 07:00:00,West,Widget-B,Retail,35.0,91.66,0.309,CUST-0820,2216.8
ORD-007390,2023-02-17 20:00:00,East,Widget-B,Partner,29.0,382.77,0.177,CUST-0357,9135.57
ORD-007391,2022-06-26 11:00:00,East,Gadget-X,Direct,29.0,557.33,0.077,CUST-0914,14918.05
ORD-007392,2022-04-29 02:00:00,South,Gadget-X,Partner,29.0,843.33,0.008,CUST-0934,24260.92
ORD-007393,2022-05-05 18:00:00,North,Widget-B,Retail,28.0,374.24,0.15,CUST-0227,8906.91
ORD-007394,2022-09-04 22:00:00,East,Service-Lite,Online,18.0,890.62,0.368,CUST-0603,10131.69
ORD-007395,2022-01-20 17:00:00,South,Gadget-X,Partner,37.0,550.6,0.13,CUST-0230,17723.81
ORD-007396,2022-07-21 10:00:00,East,Service-Pro,Partner,13.0,720.3,0.147,CUST-0671,7987.41
ORD-007397,2022-01-11 07:00:00,North,Widget-B,Retail,33.0,39.85,0.277,CUST-0079,950.78
ORD-007398,2022-01-17 01:00:00,South,Widget-A,Direct,26.0,896.76,0.295,CUST-0641,16437.61
ORD-007399,2022-06-29 04:00:00,North,Widget-A,Retail,18.0,221.3,0.243,CUST-0341,3015.43
ORD-007400,2022-11-07 15:00:00,East,Widget-A,Retail,40.0,332.6,0.135,CUST-0511,11507.96
ORD-007401,2023-01-04 01:00:00,South,Bundle-1,Partner,16.0,528.41,0.378,CUST-0500,5258.74
ORD-007402,2022-02-06 12:00:00,South,Gadget-X,Online,33.0,960.22,0.141,CUST-0994,27219.36
ORD-007403,2022-04-12 16:00:00,East,Gadget-X,Partner,13.0,352.21,0.117,CUST-0086,4043.02
ORD-007404,2022-06-25 16:00:00,East,Service-Pro,Direct,10.0,228.29,0.337,CUST-0582,1513.56
ORD-007405,2022-08-28 04:00:00,South,Widget-A,Direct,29.0,961.11,0.374,CUST-0147,17447.99
ORD-007406,2023-02-16 06:00:00,West,Service-Pro,Retail,48.0,810.37,0.383,CUST-0648,23999.92
ORD-007407,2022-10-13 03:00:00,South,Service-Pro,Retail,15.0,666.78,0.213,CUST-0422,7871.34
ORD-007408,2022-08-13 07:00:00,South,Bundle-1,Retail,6.0,415.53,0.348,CUST-0166,1625.55
ORD-007409,2022-01-26 08:00:00,East,Widget-A,Online,6.0,426.24,0.073,CUST-0180,2370.75
ORD-007410,2022-02-03 16:00:00,North,Widget-A,Partner,25.0,951.15,0.356,CUST-0124,15313.52
ORD-007411,2022-03-05 19:00:00,East,Bundle-1,Retail,39.0,78.26,0.303,CUST-0773,2127.34
ORD-007412,2022-10-03 07:00:00,East,Gadget-X,Online,35.0,759.92,0.16,CUST-0913,22341.65
ORD-007413,2022-05-19 00:00:00,North,Widget-A,Partner,11.0,605.13,0.098,CUST-0323,6004.1
ORD-007414,2022-04-11 09:00:00,East,Service-Pro,Partner,41.0,968.74,0.304,CUST-0382,27643.96
ORD-007415,2022-10-07 04:00:00,North,Gadget-Y,Online,9.0,562.81,0.172,CUST-0047,4194.06
ORD-007416,2022-12-06 17:00:00,West,Bundle-2,Retail,28.0,287.72,0.391,CUST-0168,4906.2
ORD-007417,2022-07-02 22:00:00,North,Bundle-2,Direct,42.0,782.11,0.342,CUST-0155,21614.39
ORD-007418,2023-01-03 10:00:00,North,Service-Pro,Partner,40.0,985.76,0.316,CUST-0947,26970.39
ORD-007419,2022-11-02 21:00:00,South,Widget-B,Direct,35.0,908.37,0.134,CUST-0307,27532.69
ORD-007420,2022-10-26 10:00:00,West,Service-Lite,Retail,17.0,301.78,0.285,CUST-0784,3668.14
ORD-007421,2022-12-28 11:00:00,West,Widget-B,Retail,38.0,352.88,0.302,CUST-0146,9359.79
ORD-007422,2022-03-18 14:00:00,East,Bundle-1,Retail,19.0,757.26,0.164,CUST-0179,12028.32
ORD-007423,2022-11-12 23:00:00,North,Service-Pro,Retail,18.0,602.2,0.038,CUST-0216,10427.7
ORD-007424,2023-02-04 01:00:00,South,Gadget-X,Online,27.0,21.49,0.294,CUST-0192,409.64
ORD-007425,2023-02-18 10:00:00,West,Bundle-2,Online,31.0,150.43,0.118,CUST-0207,4113.06
ORD-007426,2022-08-29 20:00:00,North,Service-Pro,Direct,11.0,94.63,0.053,CUST-0289,985.76
ORD-007427,2022-11-11 07:00:00,West,Gadget-Y,Partner,46.0,186.93,0.017,CUST-0419,8452.6
ORD-007428,2023-01-06 06:00:00,South,Widget-B,Partner,43.0,311.85,0.131,CUST-0184,11652.9
ORD-007429,2022-12-22 01:00:00,North,Service-Lite,Partner,14.0,967.52,0.204,CUST-0524,10782.04
ORD-007430,2023-01-10 01:00:00,West,Gadget-X,Retail,12.0,679.69,0.015,CUST-0365,8033.94
ORD-007431,2022-12-13 19:00:00,North,Widget-B,Direct,4.0,64.2,0.225,CUST-0622,199.02
ORD-007432,2022-06-08 21:00:00,South,Widget-A,Retail,20.0,611.28,0.358,CUST-0582,7848.84
ORD-007433,2022-11-01 06:00:00,North,Service-Lite,Partner,9.0,442.29,0.239,CUST-0909,3029.24
ORD-007434,2022-06-21 00:00:00,East,Bundle-2,Partner,46.0,756.49,0.21,CUST-0620,27490.85
ORD-007435,2022-12-01 02:00:00,North,Gadget-X,Online,44.0,885.08,0.093,CUST-0688,35321.77
ORD-007436,2022-12-04 14:00:00,North,Widget-B,Online,41.0,74.55,0.176,CUST-0837,2518.6
ORD-007437,2023-01-25 10:00:00,East,Service-Pro,Online,14.0,980.12,0.24,CUST-0199,10428.48
ORD-007438,2022-09-03 03:00:00,Central,Widget-B,Retail,34.0,67.32,0.346,CUST-0872,1496.93
ORD-007439,2022-07-18 00:00:00,North,Widget-A,Online,25.0,735.04,0.353,CUST-0449,11889.27
ORD-007440,2022-03-10 23:00:00,East,Service-Lite,Online,14.0,904.09,0.181,CUST-0662,10366.3
ORD-007441,2022-09-23 22:00:00,Central,Service-Pro,Direct,27.0,754.19,0.073,CUST-0729,18876.62
ORD-007442,2022-08-25 00:00:00,South,Widget-A,Retail,9.0,159.27,0.283,CUST-0215,1027.77
ORD-007443,2022-08-03 13:00:00,East,Widget-B,Direct,48.0,215.9,0.38,CUST-0555,6425.18
ORD-007444,2022-10-09 19:00:00,Central,Widget-B,Retail,9.0,50.76,0.383,CUST-0285,281.87
ORD-007445,2022-12-21 14:00:00,West,Service-Lite,Direct,15.0,139.75,0.398,CUST-0170,1261.94
ORD-007446,2022-03-03 22:00:00,South,Service-Lite,Direct,11.0,70.4,0.101,CUST-0880,696.19
ORD-007447,2022-06-29 17:00:00,West,Service-Lite,Direct,26.0,63.09,0.335,CUST-0787,1090.83
ORD-007448,2022-10-28 23:00:00,West,Widget-A,Retail,33.0,566.48,0.021,CUST-0186,18301.27
ORD-007449,2022-12-08 13:00:00,East,Bundle-1,Online,47.0,85.92,0.006,CUST-0197,4014.01
ORD-007450,2022-11-21 07:00:00,East,Widget-B,Retail,20.0,430.8,0.27,CUST-0087,6289.68
ORD-007451,2022-11-30 01:00:00,Central,Bundle-2,Partner,10.0,712.56,0.048,CUST-0344,6783.57
ORD-007452,2022-12-23 06:00:00,Central,Bundle-1,Partner,2.0,24.97,0.155,CUST-0242,42.2
ORD-007453,2023-02-05 18:00:00,Central,Gadget-Y,Partner,30.0,642.48,0.005,CUST-0733,19178.03
ORD-007454,2022-09-11 08:00:00,West,Bundle-1,Direct,48.0,759.6,0.035,CUST-0405,35184.67
ORD-007455,2022-04-14 17:00:00,South,Service-Lite,Online,4.0,541.29,0.083,CUST-0969,1985.45
ORD-007456,2022-08-23 19:00:00,North,Bundle-1,Retail,49.0,480.83,0.222,CUST-0560,18330.2
ORD-007457,2022-10-23 16:00:00,North,Widget-A,Retail,13.0,733.52,0.133,CUST-0890,8267.5
ORD-007458,2022-02-11 23:00:00,Central,Widget-A,Online,45.0,534.43,0.226,CUST-0096,18614.2
ORD-007459,2022-11-12 09:00:00,South,Bundle-2,Partner,4.0,514.18,0.26,CUST-0969,1521.97
ORD-007460,2022-08-15 18:00:00,North,Bundle-1,Online,44.0,803.79,0.001,CUST-0325,35331.39
ORD-007461,2023-01-26 02:00:00,South,Service-Pro,Direct,17.0,839.17,0.339,CUST-0397,9429.75
ORD-007462,2022-03-30 06:00:00,North,Gadget-X,Online,14.0,374.72,0.023,CUST-0597,
ORD-007463,2023-01-13 21:00:00,East,Gadget-Y,Online,11.0,421.31,0.349,CUST-0436,3017.0
ORD-007464,2022-07-06 16:00:00,East,Gadget-Y,Online,7.0,802.74,0.39,CUST-0315,3427.7
ORD-007465,2022-08-27 23:00:00,South,Gadget-Y,Direct,40.0,549.41,0.361,CUST-0163,14042.92
ORD-007466,2022-10-03 00:00:00,West,Service-Lite,Direct,4.0,689.94,0.217,CUST-0419,2160.89
ORD-007467,2022-08-30 07:00:00,East,Bundle-1,Direct,23.0,84.41,0.308,CUST-0473,1343.47
ORD-007468,2023-01-12 14:00:00,Central,Gadget-Y,Direct,47.0,104.41,0.069,CUST-0130,4568.67
ORD-007469,2022-03-11 16:00:00,West,Bundle-1,Direct,20.0,536.47,0.375,CUST-0780,6705.88
ORD-007470,2022-11-01 02:00:00,North,Widget-A,Retail,41.0,821.03,0.009,CUST-0179,33359.27
ORD-007471,2023-02-11 05:00:00,South,Bundle-1,Online,34.0,323.37,0.221,CUST-0069,8564.78
ORD-007472,2022-04-02 17:00:00,West,Service-Lite,Retail,39.0,961.02,0.184,CUST-0322,30583.5
ORD-007473,2022-04-17 06:00:00,East,Service-Pro,Online,47.0,762.71,0.319,CUST-0319,24412.06
ORD-007474,2022-07-17 22:00:00,West,Gadget-Y,Online,5.0,783.88,0.298,CUST-0299,2751.42
ORD-007475,2022-10-29 23:00:00,South,Gadget-X,Partner,15.0,835.68,0.132,CUST-0925,10880.55
ORD-007476,2023-02-04 13:00:00,North,Gadget-X,Online,16.0,261.93,0.065,CUST-0597,3918.47
ORD-007477,2022-11-28 13:00:00,West,Bundle-2,Retail,4.0,337.01,0.318,CUST-0183,919.36
ORD-007478,2022-11-27 20:00:00,West,Widget-A,Retail,6.0,127.24,0.391,CUST-0518,464.93
ORD-007479,2022-07-03 20:00:00,West,Service-Lite,Online,6.0,386.54,0.039,CUST-0297,2228.79
ORD-007480,2022-09-26 21:00:00,East,Bundle-2,Partner,47.0,45.46,0.293,CUST-0950,1510.59
ORD-007481,2022-03-29 23:00:00,North,Service-Pro,Direct,43.0,753.96,0.206,CUST-0935,25741.7
ORD-007482,2022-07-12 23:00:00,West,Service-Lite,Partner,29.0,804.52,0.125,CUST-0586,20414.7
ORD-007483,2022-03-20 17:00:00,West,Service-Pro,Online,42.0,221.48,0.006,CUST-0345,9246.35
ORD-007484,2022-01-12 07:00:00,West,Service-Pro,Direct,17.0,494.99,0.29,CUST-0134,5974.53
ORD-007485,2022-12-23 20:00:00,North,Service-Lite,Retail,24.0,675.26,0.053,CUST-0831,15347.31
ORD-007486,2022-12-02 07:00:00,West,Bundle-2,Retail,44.0,745.11,0.34,CUST-0025,21637.99
ORD-007487,2022-08-01 19:00:00,West,Service-Lite,Direct,8.0,969.73,0.106,CUST-0287,6935.51
ORD-007488,2022-01-07 00:00:00,Central,Bundle-1,Direct,8.0,208.64,0.237,CUST-0547,1273.54
ORD-007489,2022-02-07 13:00:00,East,Service-Pro,Retail,26.0,254.25,0.114,CUST-0257,5856.9
ORD-007490,2022-02-16 13:00:00,West,Bundle-1,Retail,13.0,855.33,0.281,CUST-0726,7994.77
ORD-007491,2022-10-26 18:00:00,East,Bundle-2,Direct,33.0,106.23,0.047,CUST-0187,3340.83
ORD-007492,2022-03-26 18:00:00,West,Widget-B,Online,32.0,788.01,0.137,CUST-0852,21761.68
ORD-007493,2022-04-15 05:00:00,West,Bundle-1,Retail,17.0,142.0,0.204,CUST-0063,1921.54
ORD-007494,2022-12-25 18:00:00,West,Service-Lite,Partner,6.0,469.82,0.234,CUST-0334,2159.29
ORD-007495,2023-01-01 03:00:00,Central,Gadget-Y,Retail,5.0,596.31,0.232,CUST-0415,2289.83
ORD-007496,2022-11-14 22:00:00,North,Bundle-1,Retail,22.0,770.19,0.032,CUST-0985,16401.97
ORD-007497,2022-05-09 23:00:00,West,Widget-B,Online,16.0,123.37,0.014,CUST-0713,1946.29
ORD-007498,2022-08-30 15:00:00,West,Service-Lite,Retail,2.0,825.81,0.095,CUST-0989,1494.72
ORD-007499,2022-03-25 10:00:00,East,Service-Pro,Retail,34.0,852.04,0.015,CUST-0505,28534.82
ORD-007500,2022-12-24 11:00:00,East,Bundle-2,Direct,47.0,795.55,0.088,CUST-0938,34100.46
ORD-007501,2022-02-05 08:00:00,West,Service-Pro,Retail,48.0,937.93,0.024,CUST-0407,43940.14
ORD-007502,2022-11-07 04:00:00,East,Service-Pro,Online,6.0,873.49,0.211,CUST-0029,4135.1
ORD-007503,2022-08-02 03:00:00,East,Service-Pro,Direct,10.0,770.29,0.042,CUST-0205,7379.38
ORD-007504,2022-11-12 14:00:00,Central,Service-Pro,Retail,22.0,583.53,0.166,CUST-0375,10706.61
ORD-007505,2022-07-07 19:00:00,West,Bundle-2,Direct,45.0,810.53,0.308,CUST-0683,25239.9
ORD-007506,2022-03-07 21:00:00,South,Bundle-1,Online,29.0,975.57,0.309,CUST-0210,19549.45
ORD-007507,2022-11-10 01:00:00,Central,Widget-A,Online,23.0,640.94,0.225,CUST-0253,11424.76
ORD-007508,2022-09-20 22:00:00,South,Service-Pro,Direct,46.0,250.17,0.012,CUST-0654,11369.73
ORD-007509,2022-07-13 14:00:00,North,Gadget-X,Online,33.0,255.36,0.215,CUST-0033,6615.1
ORD-007510,2022-06-05 07:00:00,Central,Widget-B,Online,49.0,798.02,0.101,CUST-0883,35153.58
ORD-007511,2022-05-24 06:00:00,South,Bundle-1,Partner,43.0,989.55,0.227,CUST-0964,32891.65
ORD-007512,2022-07-20 11:00:00,South,Bundle-1,Retail,49.0,218.2,0.363,CUST-0808,6810.68
ORD-007513,2022-04-20 00:00:00,South,Bundle-2,Retail,28.0,970.37,0.24,CUST-0942,20649.47
ORD-007514,2022-04-28 15:00:00,East,Gadget-Y,Retail,19.0,275.6,0.376,CUST-0164,3267.51
ORD-007515,2022-04-26 21:00:00,North,Gadget-Y,Retail,4.0,418.66,0.083,CUST-0215,1535.64
ORD-007516,2022-01-06 06:00:00,North,Bundle-1,Retail,36.0,909.06,0.107,CUST-0866,29224.46
ORD-007517,2023-01-22 14:00:00,South,Widget-B,Retail,14.0,962.19,0.059,CUST-0239,12675.89
ORD-007518,2022-04-09 13:00:00,South,Widget-A,Online,1.0,571.27,0.031,CUST-0704,553.56
ORD-007519,2022-03-10 18:00:00,North,Gadget-Y,Online,40.0,950.58,0.004,CUST-0580,37871.11
ORD-007520,2022-03-04 23:00:00,Central,Service-Lite,Online,21.0,843.98,0.371,CUST-0297,11148.13
ORD-007521,2023-02-16 17:00:00,East,Gadget-Y,Partner,28.0,867.72,0.181,CUST-0427,19898.56
ORD-007522,2022-07-18 15:00:00,North,Widget-B,Partner,39.0,869.56,0.376,CUST-0447,21161.61
ORD-007523,2022-05-17 05:00:00,North,Service-Pro,Online,17.0,392.38,0.346,CUST-0887,4362.48
ORD-007524,2022-06-18 06:00:00,Central,Bundle-2,Retail,41.0,40.35,0.298,CUST-0537,1161.35
ORD-007525,2022-02-06 19:00:00,South,Gadget-X,Partner,29.0,173.0,0.367,CUST-0427,3175.76
ORD-007526,2022-05-11 16:00:00,North,Gadget-Y,Online,28.0,83.71,0.106,CUST-0670,2095.43
ORD-007527,2022-04-14 14:00:00,West,Gadget-X,Retail,14.0,249.96,0.343,CUST-0136,2299.13
ORD-007528,2022-12-01 16:00:00,Central,Gadget-X,Direct,39.0,64.73,0.272,CUST-0321,1837.81
ORD-007529,2022-01-25 08:00:00,South,Service-Lite,Retail,12.0,284.16,0.24,CUST-0547,2591.54
ORD-007530,2022-06-27 06:00:00,West,Gadget-X,Online,31.0,593.06,0.247,CUST-0618,13843.8
ORD-007531,2022-11-26 04:00:00,East,Service-Pro,Partner,41.0,149.64,0.362,CUST-0114,3914.28
ORD-007532,2022-12-14 07:00:00,North,Widget-A,Retail,6.0,322.58,0.372,CUST-0309,1215.48
ORD-007533,2022-08-02 13:00:00,West,Service-Lite,Online,20.0,231.88,0.071,CUST-0447,4308.33
ORD-007534,2022-04-03 17:00:00,Central,Widget-A,Online,34.0,104.14,0.032,CUST-0003,3427.46
ORD-007535,2022-05-21 09:00:00,Central,Gadget-Y,Direct,14.0,679.33,0.109,CUST-0577,8473.96
ORD-007536,2022-04-03 14:00:00,North,Bundle-1,Direct,2.0,894.09,0.324,CUST-0847,1208.81
ORD-007537,2022-10-03 20:00:00,East,Gadget-X,Partner,21.0,718.82,0.039,CUST-0945,14506.51
ORD-007538,2022-05-02 22:00:00,West,Service-Lite,Online,25.0,687.36,0.265,CUST-0645,12630.24
ORD-007539,2022-09-20 18:00:00,North,Gadget-X,Direct,46.0,983.18,0.16,CUST-0294,37990.08
ORD-007540,2022-10-01 04:00:00,Central,Bundle-2,Retail,40.0,733.95,0.365,CUST-0708,18642.33
ORD-007541,2023-01-27 14:00:00,North,Bundle-2,Retail,9.0,56.62,0.328,CUST-0649,342.44
ORD-007542,2022-06-04 07:00:00,South,Bundle-2,Direct,14.0,226.05,0.203,CUST-0034,2522.27
ORD-007543,2023-02-05 12:00:00,Central,Gadget-Y,Retail,10.0,641.08,0.152,CUST-0001,5436.36
ORD-007544,2022-06-16 23:00:00,East,Gadget-X,Online,45.0,642.64,0.334,CUST-0996,19259.92
ORD-007545,2022-10-11 14:00:00,West,Service-Pro,Online,18.0,834.26,0.098,CUST-0871,13545.05
ORD-007546,2022-10-03 16:00:00,East,Bundle-1,Direct,44.0,167.24,0.217,CUST-0404,5761.75
ORD-007547,2022-12-07 18:00:00,West,Service-Pro,Partner,3.0,981.39,0.373,CUST-0317,1845.99
ORD-007548,2022-07-15 11:00:00,North,Service-Lite,Partner,28.0,521.12,0.241,CUST-0094,11074.84
ORD-007549,2022-11-27 04:00:00,West,Bundle-2,Partner,4.0,921.2,0.372,CUST-0241,2314.05
ORD-007550,2022-05-29 01:00:00,North,Bundle-1,Online,28.0,534.04,0.177,CUST-0092,12306.42
ORD-007551,2022-07-24 17:00:00,North,Gadget-X,Retail,1.0,195.04,0.252,CUST-0103,145.89
ORD-007552,2022-07-28 04:00:00,East,Widget-B,Direct,8.0,357.5,0.376,CUST-0856,1784.64
ORD-007553,2022-10-21 12:00:00,East,Gadget-Y,Online,8.0,228.94,0.295,CUST-0785,1291.22
ORD-007554,2022-09-15 15:00:00,North,Service-Pro,Direct,35.0,271.57,0.362,CUST-0791,6064.16
ORD-007555,2022-02-02 14:00:00,West,Bundle-1,Retail,32.0,891.44,0.333,CUST-0057,19026.9
ORD-007556,2022-12-04 02:00:00,South,Gadget-X,Retail,28.0,383.61,0.031,CUST-0369,10408.11
ORD-007557,2022-11-12 20:00:00,Central,Widget-B,Online,10.0,190.83,0.103,CUST-0618,1711.75
ORD-007558,2022-02-13 13:00:00,North,Gadget-X,Partner,14.0,370.89,0.297,CUST-0554,3650.3
ORD-007559,2023-02-05 18:00:00,South,Service-Pro,Retail,19.0,621.08,0.356,CUST-0316,7599.53
ORD-007560,2022-10-03 07:00:00,South,Widget-B,Retail,48.0,208.87,0.321,CUST-0408,6807.49
ORD-007561,2022-02-05 09:00:00,East,Gadget-Y,Partner,35.0,60.46,0.125,CUST-0711,1851.59
ORD-007562,2022-07-24 17:00:00,East,Gadget-X,Partner,2.0,873.39,0.248,CUST-0846,1313.58
ORD-007563,2022-12-15 09:00:00,North,Bundle-2,Direct,2.0,246.82,0.265,CUST-0965,362.83
ORD-007564,2022-04-27 14:00:00,East,Service-Pro,Partner,18.0,936.99,0.175,CUST-0709,13914.3
ORD-007565,2023-01-24 17:00:00,Central,Service-Lite,Online,11.0,56.66,0.235,CUST-0275,476.79
ORD-007566,2022-06-24 08:00:00,North,Service-Pro,Partner,20.0,654.32,0.394,CUST-0907,7930.36
ORD-007567,2022-04-05 05:00:00,South,Widget-A,Online,49.0,668.58,0.218,CUST-0620,25618.65
ORD-007568,2022-05-29 12:00:00,East,Gadget-X,Direct,10.0,164.46,0.078,CUST-0765,1516.32
ORD-007569,2022-08-07 16:00:00,West,Bundle-1,Retail,30.0,668.57,0.202,CUST-0371,16005.57
ORD-007570,2022-10-14 17:00:00,North,Service-Pro,Partner,24.0,393.75,0.07,CUST-0557,8788.5
ORD-007571,2023-01-22 14:00:00,South,Service-Lite,Online,33.0,387.94,0.275,CUST-0509,9281.46
ORD-007572,2022-03-23 04:00:00,South,Bundle-1,Retail,27.0,878.69,0.361,CUST-0731,15160.04
ORD-007573,2023-02-05 02:00:00,West,Service-Pro,Partner,26.0,952.88,0.27,CUST-0084,18085.66
ORD-007574,2022-08-08 21:00:00,North,Service-Pro,Partner,14.0,178.4,0.351,CUST-0541,1620.94
ORD-007575,2022-02-23 06:00:00,West,Widget-B,Online,48.0,687.25,0.291,CUST-0205,23388.49
ORD-007576,2023-01-22 00:00:00,East,Widget-B,Online,14.0,163.15,0.175,CUST-0161,1884.38
ORD-007577,2022-05-26 10:00:00,South,Widget-B,Direct,8.0,44.64,0.215,CUST-0794,280.34
ORD-007578,2022-09-16 13:00:00,Central,Gadget-X,Partner,5.0,158.03,0.213,CUST-0540,621.85
ORD-007579,2022-10-18 21:00:00,Central,Service-Lite,Direct,4.0,638.3,0.157,CUST-0345,2152.35
ORD-007580,2022-01-06 14:00:00,Central,Bundle-2,Online,18.0,729.16,0.037,CUST-0669,12639.26
ORD-007581,2022-04-03 07:00:00,Central,Gadget-Y,Retail,40.0,511.96,0.281,CUST-0002,14723.97
ORD-007582,2022-10-14 00:00:00,South,Service-Pro,Partner,8.0,952.14,0.019,CUST-0912,7472.39
ORD-007583,2022-05-16 07:00:00,Central,Bundle-1,Direct,1.0,766.52,0.082,CUST-0321,703.67
ORD-007584,2022-01-04 21:00:00,North,Service-Lite,Partner,26.0,169.99,0.182,CUST-0117,3615.35
ORD-007585,2022-01-10 16:00:00,South,Gadget-X,Partner,28.0,215.85,0.395,CUST-0670,3656.5
